AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;SG_UF_PROGRAMA;NM_MUNICIPIO_PROGRAMA_IES;CD_PROGRAMA_IES;NM_PROGRAMA_IES;CD_CURSO_PPG;NM_CURSO;NM_GRAU_CURSO;CD_CONCEITO_CURSO;AN_INICIO_PREVISTO;DS_SITUACAO_CURSO;DT_SITUACAO_CURSO;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA
2017;CIÊNCIAS DA SAÚDE;MEDICINA;CIRURGIA;NÃO SE APLICA;17;MEDICINA III;33002029;NI;USP/RP;UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO );ESTADUAL;PÚBLICA;NÃO INFORMADO;SUDESTE;SP;RIBEIRÃO PRETO;33002029038P2;OFTALMOLOGIA OTORRINOLARINGOLOGIA E CIR. DE CABEÇA E PESCOÇO;33002029038D3;OFTALMOLOGIA OTORRINOLARINGOLOGIA E CIR. DE CABEÇA E PESCOÇO;DOUTORADO;4;2003;EM FUNCIONAMENTO;18SEP2012:00:00:00;166011;100053
2017;CIÊNCIAS HUMANAS;ANTROPOLOGIA;NÃO SE APLICA;NÃO SE APLICA;35;ANTROPOLOGIA / ARQUEOLOGIA;41001010;585;UFSC;UNIVERSIDADE FEDERAL DE SANTA CATARINA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;41001010017P0;ANTROPOLOGIA SOCIAL;41001010017M0;ANTROPOLOGIA SOCIAL;MESTRADO;5;1985;EM FUNCIONAMENTO;18SEP2012:00:00:00;165431;99575
2017;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;PELOTAS;42003016057P3;DIREITO;42003016057M3;MESTRADO EM DIREITO;MESTRADO;3;2017;EM FUNCIONAMENTO;08MAY2017:00:00:00;167508;101396
2017;CIÊNCIAS SOCIAIS APLICADAS;COMUNICAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;33106010;466;UAM;UNIVERSIDADE ANHEMBI MORUMBI;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33106010003P1;COMUNICAÇÃO;33106010003M1;COMUNICAÇÃO;MESTRADO;4;2006;EM FUNCIONAMENTO;08MAR2017:00:00:00;169410;103247
2017;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;28005015;40;UNEB;UNIVERSIDADE DO ESTADO DA BAHIA;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORDESTE;BA;ALAGOINHAS;28005015008P5;CRÍTICA CULTURAL;28005015008M5;CRÍTICA CULTURAL;MESTRADO;4;2009;EM FUNCIONAMENTO;18SEP2012:00:00:00;173198;106753
2017;ENGENHARIAS;ENGENHARIA DE MATERIAIS E METALÚRGICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;31007015;633;IME;INSTITUTO MILITAR DE ENGENHARIA;FEDERAL;PÚBLICA;FACULDADE;SUDESTE;RJ;RIO DE JANEIRO;31007015006P4;CIÊNCIAS DOS MATERIAIS;31007015006D5;CIÊNCIAS DOS MATERIAIS;DOUTORADO;6;1977;EM FUNCIONAMENTO;18SEP2012:00:00:00;174080;107498
2017;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA/TECNOLOGIA/GESTÃO;NÃO SE APLICA;45;INTERDISCIPLINAR;42024013;532;UNIJUÍ;UNIV. REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;IJUÍ;42024013001P8;MODELAGEM MATEMÁTICA;42024013001D9;MODELAGEM MATEMÁTICA;DOUTORADO;4;2015;EM FUNCIONAMENTO;21FEB2017:00:00:00;171043;104757
2017;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA/TECNOLOGIA/GESTÃO;NÃO SE APLICA;45;INTERDISCIPLINAR;42024013;532;UNIJUÍ;UNIV. REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;IJUÍ;42024013001P8;MODELAGEM MATEMÁTICA;42024013001M8;MATEMÁTICA;MESTRADO;4;1994;EM FUNCIONAMENTO;18SEP2012:00:00:00;171043;104757
2017;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;ADMINISTRAÇÃO PÚBLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;32002017;8;UFV;UNIVERSIDADE FEDERAL DE VIÇOSA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;VIÇOSA;32002017029P5;ADMINISTRAÇÃO;32002017029D6;DOUTORADO EM ADMINISTRAÇÃO;DOUTORADO;4;2016;EM FUNCIONAMENTO;06MAR2017:00:00:00;169691;103475
2017;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;28002016;666;UEFS;UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORDESTE;BA;FEIRA DE SANTANA;28002016010P0;RECURSOS GENÉTICOS VEGETAIS;28002016010D1;RECURSOS GENÉTICOS VEGETAIS;DOUTORADO;5;2011;EM FUNCIONAMENTO;19OCT2012:00:00:00;170203;103959
2017;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;33092010;316;UNINOVE;UNIVERSIDADE NOVE DE JULHO;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33092010002P2;EDUCAÇÃO;33092010002M2;EDUCAÇÃO;MESTRADO;5;1996;EM FUNCIONAMENTO;18SEP2012:00:00:00;168738;102616
2017;ENGENHARIAS;ENGENHARIA ELÉTRICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;28001010;578;UFBA;UNIVERSIDADE FEDERAL DA BAHIA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;BA;SALVADOR;28001010037P3;ENGENHARIA ELÉTRICA;28001010037M3;ENGENNHARIA ELÉTRICA;MESTRADO;4;1994;EM FUNCIONAMENTO;18SEP2012:00:00:00;168817;102695
2017;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;40002012;9;UEL;UNIVERSIDADE ESTADUAL DE LONDRINA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;LONDRINA;40002012014P0;FÍSICA;40002012014M0;FÍSICA;MESTRADO;4;1996;EM FUNCIONAMENTO;18SEP2012:00:00:00;169487;103304
2017;CIÊNCIAS AGRÁRIAS;ENGENHARIA AGRÍCOLA;ENGENHARIA DE ÁGUA E SOLO;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;32004010;592;UFLA;UNIVERSIDADE FEDERAL DE LAVRAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;LAVRAS;32004010022P7;RECURSOS HÍDRICOS EM SISTEMAS AGRÍCOLAS;32004010022D8;RECURSOS HÍDRICOS EM SISTEMAS AGRÍCOLAS;DOUTORADO;4;2010;EM FUNCIONAMENTO;09SEP2011:00:00:00;169890;103672
2017;CIÊNCIAS DA SAÚDE;ENFERMAGEM;NÃO SE APLICA;NÃO SE APLICA;20;ENFERMAGEM;52002012;527;PUC-GOIÁS;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS;PARTICULAR;PRIVADA;UNIVERSIDADE;CENTRO-OESTE;GO;GOIÂNIA;52002012016P7;ATENÇÃO À SAÚDE;52002012016M7;ATENÇÃO À SAÚDE;MESTRADO;3;2013;EM FUNCIONAMENTO;05NOV2013:00:00:00;163138;97157
2017;LINGÜÍSTICA, LETRAS E ARTES;ARTES;TEATRO;NÃO SE APLICA;11;ARTES;23001011;570;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;RN;NATAL;23001011044P2;ARTES CÊNICAS;23001011044M2;ARTES CÊNICAS;MESTRADO;3;2008;EM FUNCIONAMENTO;18SEP2012:00:00:00;164665;98625
2017;LINGÜÍSTICA, LETRAS E ARTES;ARTES;MÚSICA;NÃO SE APLICA;11;ARTES;40001016;571;UFPR;UNIVERSIDADE FEDERAL DO PARANÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PR;CURITIBA;40001016055P2;MÚSICA;40001016055D3;DOUTORADO EM MÚSICA;DOUTORADO;4;2015;EM FUNCIONAMENTO;08MAY2015:00:00:00;164387;98261
2017;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;42007011;14;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;SÃO LEOPOLDO;42007011015P4;ENGENHARIA DE PRODUÇÃO E SISTEMAS;42007011015D5;ENGENHARIA DE PRODUÇÃO E SISTEMAS;DOUTORADO;4;2013;EM FUNCIONAMENTO;25JAN2013:00:00:00;161760;96086
2017;CIÊNCIAS SOCIAIS APLICADAS;PLANEJAMENTO URBANO E REGIONAL;NÃO SE APLICA;NÃO SE APLICA;30;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;31002013;574;UFRRJ;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;SEROPÉDICA;31002013026P3;DESENVOLVIMENTO TERRITORIAL E POLÍTICAS PÚBLICAS;31002013026M3;DESENVOLVIMENTO TERRITORIAL E POLÍTICAS PÚBLICAS;MESTRADO;3;2012;EM FUNCIONAMENTO;21DEC2012:00:00:00;163653;97610
2017;ENGENHARIAS;ENGENHARIA DE MATERIAIS E METALÚRGICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;27001016;NI;FUFSE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;FEDERAL;PÚBLICA;NÃO INFORMADO;NORDESTE;SE;SÃO CRISTÓVÃO;27001016015P3;CIÊNCIA E ENGENHARIA DE MATERIAIS;27001016015M3;CIÊNCIA E ENGENHARIA DE MATERIAIS;MESTRADO;4;2008;EM FUNCIONAMENTO;18SEP2012:00:00:00;164899;99052
2017;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA/TECNOLOGIA/GESTÃO;NÃO SE APLICA;45;INTERDISCIPLINAR;31068014;NI;INPI;INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;RJ;RIO DE JANEIRO;31068014001P0;PROPRIEDADE INTELECTUAL E INOVAÇÃO;31068014001F2;PROPRIEDADE INTELECTUAL E INOVAÇÃO;MESTRADO PROFISSIONAL;4;2007;EM FUNCIONAMENTO;18SEP2012:00:00:00;170335;104111
2017;ENGENHARIAS;ENGENHARIA SANITÁRIA;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;33032017;208;UNAERP;UNIVERSIDADE DE RIBEIRÃO PRETO;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;SP;RIBEIRÃO PRETO;33032017011P7;TECNOLOGIA AMBIENTAL;33032017011D8;TECNOLOGIA AMBIENTAL;DOUTORADO;4;2015;EM FUNCIONAMENTO;28JAN2016:00:00:00;176634;109365
2017;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;METEOROLOGIA;CLIMATOLOGIA;5;GEOCIÊNCIAS;22003010;29;UECE;UNIVERSIDADE ESTADUAL DO CEARÁ;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORDESTE;CE;FORTALEZA;22003010070P3;CLIMATOLOGIA E APLICAÇÕES NOS PAÍSES DA CPLP E ÁFRICA;22003010070F6;MESTRADO PROFISSIONAL EM CLIMATOLOGIA E APLICAÇÕES NOS PAÍSES DA CPLP E ÁFRICA;MESTRADO PROFISSIONAL;3;2016;EM FUNCIONAMENTO;07MAR2017:00:00:00;176166;109076
2017;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;33003017;54;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;CAMPINAS;33003017069P6;GERONTOLOGIA;33003017069D7;GERONTOLOGIA;DOUTORADO;5;2011;EM FUNCIONAMENTO;19DEC2012:00:00:00;176723;109434
2017;CIÊNCIAS HUMANAS;CIÊNCIA POLÍTICA;ESTADO E GOVERNO;NÃO SE APLICA;39;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;NITERÓI;31003010062P0;ESTUDOS ESTRATÉGICOS DA DEFESA E DA SEGURANÇA;31003010062M0;ESTUDOS ESTRATÉGICOS;MESTRADO;4;2008;EM FUNCIONAMENTO;04APR2018:00:00:00;175380;108512
2017;CIÊNCIAS SOCIAIS APLICADAS;ARQUITETURA E URBANISMO;NÃO SE APLICA;NÃO SE APLICA;29;ARQUITETURA, URBANISMO E DESIGN;40004015;57;UEM;UNIVERSIDADE ESTADUAL DE MARINGÁ;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;MARINGÁ;40004015037P3;ARQUITETURA E URBANISMO;40004015037M3;ARQUITETURA E URBANISMO (UEM - UEL) - MESTRADO;MESTRADO;4;2012;EM FUNCIONAMENTO;27DEC2012:00:00:00;168711;102598
2017;CIÊNCIAS HUMANAS;PSICOLOGIA;NÃO SE APLICA;NÃO SE APLICA;37;PSICOLOGIA;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;12001015036P9;PSICOLOGIA;12001015036M9;PSICOLOGIA;MESTRADO;3;2009;EM FUNCIONAMENTO;18SEP2012:00:00:00;169514;103330
2017;ENGENHARIAS;ENGENHARIA ELÉTRICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;40006018;588;UTFPR;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PR;CURITIBA;40006018001P1;ENGENHARIA ELÉTRICA E INFORMÁTICA INDUSTRIAL;40006018001M1;ENGENHARIA ELÉTRICA E INFORMÁTICA INDUSTRIAL;MESTRADO;5;1988;EM FUNCIONAMENTO;18SEP2012:00:00:00;170237;104033
2017;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;ADMINISTRAÇÃO DE EMPRESAS;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33002010085P5;ADMINISTRAÇÃO;33002010085M5;ADMINISTRAÇÃO;MESTRADO;7;1975;EM FUNCIONAMENTO;18SEP2012:00:00:00;168032;101941
2017;CIÊNCIAS SOCIAIS APLICADAS;ARQUITETURA E URBANISMO;NÃO SE APLICA;NÃO SE APLICA;29;ARQUITETURA, URBANISMO E DESIGN;30011019;664;UVV;UNIVERSIDADE VILA VELHA;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;ES;VILA VELHA;30011019103P0;ARQUITETURA E CIDADE;30011019103M0;ARQUITETURA E CIDADE;MESTRADO;3;2017;EM FUNCIONAMENTO;01FEB2017:00:00:00;175490;108597
2017;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;NÃO SE APLICA;NÃO SE APLICA;18;ODONTOLOGIA;33057010;458;UNIB;UNIVERSIDADE IBIRAPUERA;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33057010002P7;ODONTOLOGIA;33057010002M7;ODONTOLOGIA;MESTRADO;3;2005;EM FUNCIONAMENTO;16MAR2018:00:00:00;170752;104510
2017;CIÊNCIAS BIOLÓGICAS;ZOOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;42005019;21;PUC/RS;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;42005019002P7;BIOCIÊNCIAS (ZOOLOGIA);42005019002M7;BIOCIÊNCIAS (ZOOLOGIA);MESTRADO;5;1978;EM FUNCIONAMENTO;18SEP2012:00:00:00;171286;105016
2017;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;32014015;367;UNIMONTES;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;JANAÚBA;32014015001P8;PRODUÇÃO VEGETAL NO SEMIÁRIDO;32014015001D9;PRODUÇÃO VEGETAL NO SEMIÁRIDO;DOUTORADO;4;2014;EM FUNCIONAMENTO;06MAR2014:00:00:00;172002;105702
2017;CIÊNCIAS BIOLÓGICAS;FISIOLOGIA;FISIOLOGIA DOS ÓRGÃOS E SISTEMAS;NEUROFISIOLOGIA;8;CIÊNCIAS BIOLÓGICAS II;42001013;581;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;42001013011P0;CIÊNCIAS BIOLÓGICAS (NEUROCIÊNCIAS);42001013011D1;NEUROCIÊNCIAS;DOUTORADO;5;2000;EM FUNCIONAMENTO;18SEP2012:00:00:00;165929;99972
2017;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;NÃO SE APLICA;NÃO SE APLICA;24;MEDICINA VETERINÁRIA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33002010155P3;CLÍNICA CIRÚRGICA VETERINÁRIA;33002010155M3;CLÍNICA CIRÚRGICA VETERINÁRIA;MESTRADO;5;1992;EM FUNCIONAMENTO;18SEP2012:00:00:00;166498;100517
2017;ENGENHARIAS;ENGENHARIA MECÂNICA;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33002010046P0;ENGENHARIA MECÂNICA;33002010046M0;ENGENHARIA MECÂNICA;MESTRADO;5;1971;EM FUNCIONAMENTO;18SEP2012:00:00:00;165091;99261
2017;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;NÃO SE APLICA;NÃO SE APLICA;24;MEDICINA VETERINÁRIA;33004064;NI;UNESP-BOT;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( BOTUCATU );ESTADUAL;PÚBLICA;NÃO INFORMADO;SUDESTE;SP;BOTUCATU;33004064090P9;ANIMAIS SELVAGENS;33004064090D0;ANIMAIS SELVAGENS;DOUTORADO;4;2015;EM FUNCIONAMENTO;30JUL2015:00:00:00;165395;99547
2017;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;NÃO SE APLICA;NÃO SE APLICA;24;MEDICINA VETERINÁRIA;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;SANTA MARIA;42002010011P0;MEDICINA VETERINÁRIA;42002010011D1;MEDICINA VETERINÁRIA;DOUTORADO;7;1997;EM FUNCIONAMENTO;18SEP2012:00:00:00;166843;100836
2017;MULTIDISCIPLINAR;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;28002016;666;UEFS;UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORDESTE;BA;FEIRA DE SANTANA;28002016017P5;ASTRONOMIA;28002016017F8;ASTRONOMIA;MESTRADO PROFISSIONAL;3;2013;EM FUNCIONAMENTO;26AUG2013:00:00:00;165197;99407
2017;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;NÃO SE APLICA;NÃO SE APLICA;24;MEDICINA VETERINÁRIA;52001016;584;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;GO;GOIÂNIA;52001016014P8;CIÊNCIA ANIMAL;52001016014M8;CIÊNCIA ANIMAL;MESTRADO;5;1995;EM FUNCIONAMENTO;08JAN2018:00:00:00;165409;99561
2017;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;NÃO SE APLICA;46;ENSINO;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31001017122P6;ENSINO DE MATEMÁTICA;31001017122M6;ENSINO DE MATEMÁTICA;MESTRADO;4;2006;EM FUNCIONAMENTO;26MAR2017:00:00:00;168328;102254
2017;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;40043010;15001;UNILA;UNIVERSIDADE FEDERAL DA INTEGRAÇÃO LATINO-AMERICANA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PR;FOZ DO IGUAÇU;40043010007P8;BIODIVERSIDADE NEOTROPICAL;40043010007M8;BIODIVERSIDADE NEOTROPICAL;MESTRADO;3;2017;EM FUNCIONAMENTO;07AUG2017:00:00:00;168849;102730
2017;LINGÜÍSTICA, LETRAS E ARTES;ARTES;MÚSICA;NÃO SE APLICA;11;ARTES;23001011;570;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;RN;NATAL;23001011067P2;MÚSICA;23001011067M2;MÚSICA;MESTRADO;3;2013;EM FUNCIONAMENTO;23JAN2013:00:00:00;177920;110419
2017;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;ADMINISTRAÇÃO PÚBLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;24001015;NI;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );FEDERAL;PÚBLICA;NÃO INFORMADO;NORDESTE;PB;JOÃO PESSOA;24001015079P3;GESTÃO PÚBLICA E COOPERAÇÃO INTERNACIONAL;24001015079M3;CURSO DE MESTRADO EM GESTÃO PÚBLICA E COOPERAÇÃO INTERNACIONAL;MESTRADO;3;2016;EM FUNCIONAMENTO;23SEP2016:00:00:00;178166;110565
2017;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;NITERÓI;31003010074P8;ESTUDOS DE LITERATURA;31003010074D9;ESTUDOS DE LITERATURA;DOUTORADO;6;2010;EM FUNCIONAMENTO;21DEC2009:00:00:00;175228;108350
2017;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;NITERÓI;31003010074P8;ESTUDOS DE LITERATURA;31003010074M8;ESTUDOS DE LITERATURA;MESTRADO;6;2010;EM FUNCIONAMENTO;21DEC2009:00:00:00;175228;108350
2017;ENGENHARIAS;ENGENHARIA CIVIL;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;33001014015P0;ENGENHARIA URBANA;33001014015M0;ENGENHARIA URBANA;MESTRADO;4;1994;EM FUNCIONAMENTO;18SEP2012:00:00:00;175258;108397
2017;CIÊNCIAS HUMANAS;PSICOLOGIA;NÃO SE APLICA;NÃO SE APLICA;37;PSICOLOGIA;33004048;NI;UNESP-ASSIS;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( ASSIS );ESTADUAL;PÚBLICA;NÃO INFORMADO;SUDESTE;SP;ASSIS;33004048021P6;PSICOLOGIA;33004048021D7;PSICOLOGIA;DOUTORADO;4;2008;EM FUNCIONAMENTO;18SEP2012:00:00:00;173752;107211
2017;CIÊNCIAS HUMANAS;PSICOLOGIA;NÃO SE APLICA;NÃO SE APLICA;37;PSICOLOGIA;33004048;NI;UNESP-ASSIS;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( ASSIS );ESTADUAL;PÚBLICA;NÃO INFORMADO;SUDESTE;SP;ASSIS;33004048021P6;PSICOLOGIA;33004048021M6;PSICOLOGIA;MESTRADO;4;1995;EM FUNCIONAMENTO;18SEP2012:00:00:00;173752;107211
2017;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA;MATEMÁTICA APLICADA;NÃO SE APLICA;1;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;NITERÓI;31003010003P3;MATEMÁTICA;31003010003M3;MATEMÁTICA;MESTRADO;5;1969;EM FUNCIONAMENTO;18SEP2012:00:00:00;175551;108659
2017;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;32004010;592;UFLA;UNIVERSIDADE FEDERAL DE LAVRAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;LAVRAS;32004010014P4;MICROBIOLOGIA AGRÍCOLA;32004010014M4;MICROBIOLOGIA AGRÍCOLA;MESTRADO;6;2001;EM FUNCIONAMENTO;18SEP2012:00:00:00;175705;108753
